Omen,bind,8,2023-07-18,0.98,14.6,15,6,48.3,7.0,206,0.1,217518
Astra,bind,8,2023-07-18,1.02,14.7,14.4,5.4,48.3,1.0,205,0.1,32361
Breach,bind,8,2023-07-18,0.93,14.2,15.3,5.6,48.1,2.1,202,0.1,64245
Neon,bind,8,2023-07-18,1,15.8,15.8,4,47.4,2.0,225,0.2,60940
Yoru,bind,8,2023-07-18,0.99,15.2,15.3,4.1,46.7,2.1,215,0.2,64058
KAY/O,bind,8,2023-07-18,0.89,13.6,15.3,7.8,46.1,2.0,198,0.1,61965
Harbor,bind,8,2023-07-18,0.9,13.5,15,5.4,46.0,0.8,191,0.1,23897
Brimstone,ascent,8,2023-07-18,0.97,14.2,14.7,8.3,51.2,5.5,206,0.1,169617
Killjoy,ascent,8,2023-07-18,1.01,14.1,14,4,50.6,8.5,201,0.1,260024
Reyna,ascent,8,2023-07-18,1.14,17.4,15.3,4.6,50.4,11.8,246,0.2,363415
Phoenix,ascent,8,2023-07-18,1.09,16.4,15.1,4.7,50.3,3.5,236,0.2,109051
Sova,ascent,8,2023-07-18,0.99,14.3,14.4,5.7,50.3,5.5,204,0.1,169497
Sage,ascent,8,2023-07-18,0.91,13.2,14.6,7,50.3,8.6,188,0.1,265761
Raze,ascent,8,2023-07-18,1.03,16,15.5,5.2,49.8,6.2,236,0.2,192239
Jett,ascent,8,2023-07-18,1.08,16.8,15.5,3.9,49.6,8.5,237,0.2,262333
Astra,ascent,8,2023-07-18,1.02,14.9,14.5,6.4,49.6,1.1,207,0.1,35309
Viper,ascent,8,2023-07-18,0.98,14.2,14.5,5.5,49.3,2.1,202,0.1,63514
Omen,ascent,8,2023-07-18,0.98,14.6,14.9,6.9,49.2,9.3,206,0.1,285667
Cypher,ascent,8,2023-07-18,0.99,14.1,14.3,5,49.1,2.6,197,0.1,81001
Chamber,ascent,8,2023-07-18,1.08,15.8,14.7,3.2,49.0,2.5,219,0.2,76352
Deadlock,ascent,8,2023-07-18,0.97,14.4,14.8,4,48.8,5.2,204,0.1,161093
Fade,ascent,8,2023-07-18,0.92,13.8,14.9,6.3,48.8,2.3,195,0.1,71268
Skye,ascent,8,2023-07-18,0.91,13.6,14.9,7.8,48.6,4.5,194,0.1,137997
Breach,ascent,8,2023-07-18,0.93,14.2,15.2,6.2,48.2,2.0,202,0.1,60224
Neon,ascent,8,2023-07-18,0.98,15.6,15.9,4.2,48.0,1.9,223,0.2,59840
Gekko,ascent,8,2023-07-18,0.9,13.5,15,4.7,48.0,2.9,190,0.1,90534
KAY/O,ascent,8,2023-07-18,0.89,13.6,15.2,8.1,46.6,2.9,197,0.1,89064
Yoru,ascent,8,2023-07-18,0.99,15.1,15.3,4.3,46.0,1.8,214,0.2,54400
Harbor,ascent,8,2023-07-18,0.9,13.6,15,5.8,45.7,0.6,193,0.1,18716
Raze,lotus,9,2023-07-18,1.06,16.5,15.5,5.1,50.5,7.7,243,0.2,276322
Brimstone,lotus,9,2023-07-18,0.97,14.3,14.8,7.9,50.4,4.6,206,0.1,165566
Reyna,lotus,9,2023-07-18,1.17,17.9,15.3,4.5,50.2,12.0,251,0.2,431595
Astra,lotus,9,2023-07-18,1.03,14.9,14.5,5.8,50.0,1.4,207,0.1,52240
Sage,lotus,9,2023-07-18,0.9,13.3,14.7,7,50.0,8.0,188,0.1,288434
Killjoy,lotus,9,2023-07-18,0.99,14,14.2,3.8,50.0,5.3,198,0.1,190335
Phoenix,lotus,9,2023-07-18,1.11,16.8,15.1,4.6,49.8,3.3,238,0.2,118642
Gekko,lotus,9,2023-07-18,0.93,13.8,14.9,4.8,49.6,4.6,192,0.1,164241
Chamber,lotus,9,2023-07-18,1.1,16,14.6,3.1,49.6,3.9,220,0.2,140726
Breach,lotus,9,2023-07-18,0.94,14.3,15.2,6.5,49.5,3.5,202,0.1,127934
Viper,lotus,9,2023-07-18,0.99,14.5,14.6,5.6,49.5,2.4,206,0.1,85644
Jett,lotus,9,2023-07-18,1.11,17.2,15.6,3.9,49.5,8.3,242,0.2,300611
Deadlock,lotus,9,2023-07-18,0.98,14.6,14.9,3.9,49.2,5.2,212,0.1,185692
Skye,lotus,9,2023-07-18,0.92,13.7,14.9,7.8,49.1,6.2,195,0.1,221869
Omen,lotus,9,2023-07-18,0.98,14.7,15,6.4,49.1,9.1,206,0.1,326303
Fade,lotus,9,2023-07-18,0.92,13.8,15,6.2,48.6,2.5,195,0.1,88343
Neon,lotus,9,2023-07-18,1.01,16.2,16,4.3,48.4,2.2,230,0.2,80568
Cypher,lotus,9,2023-07-18,0.99,14.3,14.4,4.7,48.3,2.5,198,0.1,89795
Sova,lotus,9,2023-07-18,0.95,14.1,14.7,5.4,48.0,2.2,202,0.1,79512
Harbor,lotus,9,2023-07-18,0.92,13.8,15.1,5.8,47.0,1.5,194,0.1,52588
Yoru,lotus,9,2023-07-18,0.99,15.3,15.4,4.3,45.8,1.6,216,0.1,59420
KAY/O,lotus,9,2023-07-18,0.9,13.8,15.3,8.6,45.7,2.2,200,0.1,79007
Brimstone,haven,9,2023-07-18,0.96,14.2,14.7,8,50.6,5.4,204,0.1,197227
Phoenix,haven,9,2023-07-18,1.11,16.9,15.2,4.5,50.5,3.6,240,0.2,132639
Reyna,haven,9,2023-07-18,1.16,17.8,15.3,4.5,50.0,12.3,250,0.2,448246
Killjoy,haven,9,2023-07-18,0.98,13.9,14.3,3.7,50.0,5.4,197,0.1,197004
Sage,haven,9,2023-07-18,0.9,13.3,14.7,6.9,50.0,9.1,188,0.1,331633
Jett,haven,9,2023-07-18,1.11,17.2,15.5,3.8,49.6,9.6,241,0.2,351533
Raze,haven,9,2023-07-18,1.05,16.3,15.5,4.7,49.6,5.7,237,0.2,208108
Fade,haven,9,2023-07-18,0.93,13.9,15,6.3,49.6,2.2,197,0.1,80360
Sova,haven,9,2023-07-18,0.98,14.2,14.5,5.4,49.5,4.7,201,0.1,171486
Gekko,haven,9,2023-07-18,0.93,13.9,15,4.9,49.4,3.1,193,0.1,114012
Cypher,haven,9,2023-07-18,1,14.4,14.4,4.8,49.2,3.0,200,0.1,109371
Deadlock,haven,9,2023-07-18,0.98,14.6,14.9,3.9,49.1,4.9,211,0.1,179884
Astra,haven,9,2023-07-18,1.02,14.9,14.5,6,49.0,1.3,206,0.1,48184
Skye,haven,9,2023-07-18,0.93,13.9,14.9,7.4,48.9,5.3,196,0.1,194519
Omen,haven,9,2023-07-18,0.99,14.8,15,6.7,48.8,10.4,206,0.1,378117
Breach,haven,9,2023-07-18,0.94,14.4,15.3,6.2,48.7,2.7,203,0.1,98165
Chamber,haven,9,2023-07-18,1.07,15.7,14.6,3.1,48.4,3.3,216,0.2,120585
Neon,haven,9,2023-07-18,1,16,16,4.1,48.2,1.9,227,0.2,68798
Viper,haven,9,2023-07-18,0.97,14.2,14.7,5.5,48.1,1.6,202,0.1,59787
Yoru,haven,9,2023-07-18,1,15.5,15.4,4.3,46.6,1.7,217,0.2,62931
KAY/O,haven,9,2023-07-18,0.9,13.9,15.4,8.4,45.6,2.2,201,0.1,79956
Harbor,haven,9,2023-07-18,0.9,13.7,15.2,5.8,45.1,0.5,194,0.1,19650
Brimstone,fracture,9,2023-07-18,0.98,14.3,14.5,8,51.2,8.4,205,0.1,303945
Killjoy,fracture,9,2023-07-18,0.99,14,14.1,4,50.6,5.9,199,0.1,212970
Reyna,fracture,9,2023-07-18,1.19,17.9,15.1,4.6,50.5,12.0,253,0.2,433276
Phoenix,fracture,9,2023-07-18,1.12,16.7,14.9,4.5,50.2,3.2,237,0.2,115696
Sage,fracture,9,2023-07-18,0.89,13.1,14.6,6.8,49.8,8.1,186,0.1,292353
Jett,fracture,9,2023-07-18,1.12,17.2,15.4,3.9,49.7,8.3,243,0.2,299437
Raze,fracture,9,2023-07-18,1.05,16.2,15.4,4.8,49.3,6.3,237,0.2,227965
Cypher,fracture,9,2023-07-18,0.99,14.3,14.3,4.9,49.3,3.2,199,0.1,116395
Breach,fracture,9,2023-07-18,0.94,14.2,15.1,6.3,49.2,6.0,201,0.1,215427
Gekko,fracture,9,2023-07-18,0.92,13.7,14.9,4.8,49.2,3.2,192,0.1,117206
Skye,fracture,9,2023-07-18,0.92,13.6,14.8,7.3,49.0,5.0,194,0.1,180353
Viper,fracture,9,2023-07-18,0.97,14.1,14.6,5.5,49.0,3.1,200,0.1,111598
Neon,fracture,9,2023-07-18,1.03,16.2,15.8,4.3,49.0,2.8,232,0.2,102655
Fade,fracture,9,2023-07-18,0.92,13.7,14.8,6.2,49.0,2.6,194,0.1,92101
Chamber,fracture,9,2023-07-18,1.08,15.9,14.7,3.2,48.9,3.2,219,0.2,115404
Deadlock,fracture,9,2023-07-18,0.98,14.6,14.8,4,48.8,5.1,209,0.1,184159
Astra,fracture,9,2023-07-18,1.02,14.8,14.5,5.8,47.7,1.0,206,0.1,37350
Sova,fracture,9,2023-07-18,0.95,13.9,14.7,5.4,47.4,2.0,201,0.1,73818
Omen,fracture,9,2023-07-18,0.97,14.5,15,6.2,47.4,5.7,204,0.1,204890
Yoru,fracture,9,2023-07-18,1,15.3,15.3,4.3,46.6,1.7,216,0.2,60317
Harbor,fracture,9,2023-07-18,0.9,13.6,15,5.7,46.0,0.8,192,0.1,30512
KAY/O,fracture,9,2023-07-18,0.9,13.7,15.2,8.3,45.9,2.2,200,0.1,79488
Phoenix,pearl,9,2023-07-18,1.12,16.9,15.1,4.7,50.6,3.7,240,0.2,132523
Gekko,pearl,9,2023-07-18,0.93,13.8,14.8,5,50.5,4.2,193,0.1,153348
Brimstone,pearl,9,2023-07-18,0.96,14.2,14.7,7.8,50.5,4.5,204,0.1,163906
Astra,pearl,9,2023-07-18,1.04,14.8,14.2,6.1,50.5,2.4,205,0.1,87337
Killjoy,pearl,9,2023-07-18,0.99,13.9,14.1,4,50.5,4.8,198,0.1,174755
Reyna,pearl,9,2023-07-18,1.18,17.9,15.2,4.6,50.1,12.3,252,0.2,443974
Viper,pearl,9,2023-07-18,0.99,14.4,14.5,5.9,49.8,4.7,204,0.1,171384
Sage,pearl,9,2023-07-18,0.89,13.1,14.7,7,49.7,8.4,185,0.1,302684
Jett,pearl,9,2023-07-18,1.11,17.1,15.5,3.9,49.5,9.3,241,0.2,335369
Fade,pearl,9,2023-07-18,0.93,13.9,14.9,6.3,49.5,3.4,197,0.1,122852
Raze,pearl,9,2023-07-18,1.05,16.3,15.5,5,49.4,5.3,238,0.2,190689
Skye,pearl,9,2023-07-18,0.92,13.8,14.9,7.7,49.2,5.7,196,0.1,206846
Cypher,pearl,9,2023-07-18,1,14.2,14.3,4.9,49.2,3.2,197,0.1,116234
Deadlock,pearl,9,2023-07-18,0.98,14.6,14.9,4.1,48.9,5.0,212,0.1,180567
Chamber,pearl,9,2023-07-18,1.09,15.9,14.5,3.3,48.7,4.1,218,0.2,146660
Sova,pearl,9,2023-07-18,0.97,14.1,14.6,5.5,48.5,2.6,202,0.1,94415
Breach,pearl,9,2023-07-18,0.94,14.4,15.3,6.2,48.3,1.9,204,0.1,67897
Neon,pearl,9,2023-07-18,1.01,16.1,16,4.3,48.3,2.1,230,0.2,77703
Omen,pearl,9,2023-07-18,0.98,14.6,15,6.2,48.1,5.8,205,0.1,210422
Yoru,pearl,9,2023-07-18,1.02,15.6,15.4,4.4,47.2,1.9,220,0.2,67664
Harbor,pearl,9,2023-07-18,0.9,13.5,15,6,47.2,2.3,191,0.1,84354
KAY/O,pearl,9,2023-07-18,0.9,13.8,15.3,8.1,45.5,2.4,200,0.1,87596
Sage,split,9,2023-07-18,0.91,13.4,14.7,7.3,50.6,10.5,190,0.1,383138
Reyna,split,9,2023-07-18,1.16,17.8,15.3,4.6,50.4,11.8,251,0.2,428557
Killjoy,split,9,2023-07-18,1,14.3,14.3,4,50.1,5.1,202,0.1,184742
Brimstone,split,9,2023-07-18,0.97,14.4,14.8,8,50.0,5.0,208,0.1,181221
Raze,split,9,2023-07-18,1.06,16.5,15.6,5,49.9,7.9,242,0.2,287715
Phoenix,split,9,2023-07-18,1.1,16.7,15.2,4.7,49.9,3.3,238,0.2,120407
Skye,split,9,2023-07-18,0.93,13.8,14.8,7.8,49.4,6.2,196,0.1,227700
Jett,split,9,2023-07-18,1.09,17.1,15.6,4,49.4,8.2,241,0.2,298937
Cypher,split,9,2023-07-18,1.02,14.6,14.3,4.9,49.4,4.2,202,0.1,154122
Gekko,split,9,2023-07-18,0.93,13.9,15,4.7,49.3,3.2,194,0.1,117273
Viper,split,9,2023-07-18,0.99,14.5,14.6,5.4,48.9,2.6,204,0.1,94476
Astra,split,9,2023-07-18,1.04,15,14.5,6,48.9,1.8,209,0.1,65817
Omen,split,9,2023-07-18,1,15,15,6.5,48.8,9.2,210,0.1,334488
Fade,split,9,2023-07-18,0.93,14,15,6,48.8,2.3,197,0.1,82900
Deadlock,split,9,2023-07-18,0.99,14.7,14.9,4,48.7,5.1,212,0.1,186447
Breach,split,9,2023-07-18,0.94,14.4,15.3,6.2,48.3,2.4,204,0.1,88299
Sova,split,9,2023-07-18,0.97,14.3,14.8,5.3,48.2,2.4,204,0.1,85923
Chamber,split,9,2023-07-18,1.07,15.9,14.9,3.2,47.8,2.5,219,0.2,90658
Neon,split,9,2023-07-18,1,15.9,16,4.2,47.2,1.8,227,0.2,66285
Yoru,split,9,2023-07-18,1.01,15.6,15.4,4.4,46.4,1.6,219,0.1,58724
KAY/O,split,9,2023-07-18,0.9,13.9,15.4,8.2,45.9,2.3,201,0.1,84618
Harbor,split,9,2023-07-18,0.91,13.8,15.2,5.6,45.4,0.6,195,0.1,21564
Brimstone,bind,9,2023-07-18,0.98,14.3,14.6,7.4,50.9,7.8,204,0.1,287175
Reyna,bind,9,2023-07-18,1.18,17.9,15.2,4.4,50.3,11.8,251,0.2,432861
Sage,bind,9,2023-07-18,0.9,13.3,14.7,6.6,50.2,8.4,187,0.1,307088
Killjoy,bind,9,2023-07-18,0.97,13.8,14.2,3.8,50.1,4.8,196,0.1,176242
Raze,bind,9,2023-07-18,1.07,16.6,15.6,4.9,50.1,9.1,242,0.2,331914
Phoenix,bind,9,2023-07-18,1.11,16.7,15.1,4.4,50.1,3.4,237,0.2,123246
Sova,bind,9,2023-07-18,0.98,14.3,14.6,5.3,49.5,2.8,203,0.1,103676
Skye,bind,9,2023-07-18,0.93,13.8,14.8,7.2,49.5,7.0,195,0.1,256991
Gekko,bind,9,2023-07-18,0.92,13.8,14.9,4.6,49.4,3.2,192,0.1,118567
Jett,bind,9,2023-07-18,1.1,17.1,15.5,3.7,49.3,7.4,239,0.2,269419
Cypher,bind,9,2023-07-18,0.98,14.1,14.3,4.7,49.2,4.1,194,0.1,149557
Fade,bind,9,2023-07-18,0.93,13.9,14.9,6,49.0,2.6,196,0.1,95758
Viper,bind,9,2023-07-18,0.98,14.4,14.6,5.3,48.9,2.7,203,0.1,99074
Chamber,bind,9,2023-07-18,1.08,15.8,14.5,3,48.9,3.4,216,0.2,122810
Deadlock,bind,9,2023-07-18,0.97,14.5,14.9,3.9,48.8,5.2,204,0.1,189850
Astra,bind,9,2023-07-18,1.03,14.9,14.5,5.6,48.6,1.1,206,0.1,41961
Omen,bind,9,2023-07-18,0.99,14.8,15,6.2,48.2,6.9,207,0.1,253604
Breach,bind,9,2023-07-18,0.93,14.3,15.3,5.7,48.0,2.1,202,0.1,76213
Neon,bind,9,2023-07-18,1,15.9,16,4,46.9,1.7,225,0.2,61662
Yoru,bind,9,2023-07-18,1.01,15.5,15.4,4.1,46.2,1.9,218,0.2,68103
KAY/O,bind,9,2023-07-18,0.9,13.8,15.3,7.9,45.7,2.0,200,0.1,72271
Harbor,bind,9,2023-07-18,0.9,13.7,15.1,5.5,45.1,0.7,192,0.1,25213
Brimstone,ascent,9,2023-07-18,0.97,14.3,14.8,8.6,51.1,5.6,206,0.1,204294
Phoenix,ascent,9,2023-07-18,1.11,16.9,15.2,4.7,50.8,3.5,240,0.2,127059
Sova,ascent,9,2023-07-18,1.01,14.5,14.4,5.7,50.4,6.1,206,0.1,221940
Killjoy,ascent,9,2023-07-18,1,14.2,14.1,3.9,50.2,8.6,200,0.1,315037
Reyna,ascent,9,2023-07-18,1.14,17.6,15.4,4.6,50.0,11.8,248,0.2,431735
Sage,ascent,9,2023-07-18,0.91,13.3,14.7,7,49.8,8.0,188,0.1,292501
Raze,ascent,9,2023-07-18,1.04,16.2,15.6,5.1,49.8,6.0,238,0.2,220073
Jett,ascent,9,2023-07-18,1.1,17.2,15.6,3.9,49.6,9.7,241,0.2,353472
Astra,ascent,9,2023-07-18,1.03,15,14.6,6.6,49.2,1.3,208,0.1,46706
Skye,ascent,9,2023-07-18,0.92,13.8,14.9,7.7,49.1,4.3,196,0.1,157566
Deadlock,ascent,9,2023-07-18,0.98,14.6,14.9,3.9,48.9,4.9,217,0.1,176772
Fade,ascent,9,2023-07-18,0.93,13.9,14.9,6.3,48.8,2.2,196,0.1,79663
Viper,ascent,9,2023-07-18,0.98,14.3,14.6,5.6,48.8,1.8,202,0.1,66846
Omen,ascent,9,2023-07-18,0.99,14.7,14.9,7.2,48.8,9.6,207,0.1,350278
Chamber,ascent,9,2023-07-18,1.08,16.1,14.9,3.2,48.7,2.6,221,0.2,94650
Cypher,ascent,9,2023-07-18,1,14.3,14.3,5,48.7,2.6,198,0.1,95754
Breach,ascent,9,2023-07-18,0.93,14.3,15.3,6.3,48.1,1.9,203,0.1,70430
Gekko,ascent,9,2023-07-18,0.9,13.6,15.1,4.7,47.5,2.6,191,0.1,93780
Neon,ascent,9,2023-07-18,0.99,15.8,16,4.2,47.4,1.7,224,0.2,60543
Yoru,ascent,9,2023-07-18,1,15.4,15.4,4.3,46.6,1.5,216,0.2,56459
KAY/O,ascent,9,2023-07-18,0.9,13.8,15.3,8.2,46.3,3.0,198,0.1,109485
Harbor,ascent,9,2023-07-18,0.91,13.9,15.2,5.8,44.7,0.5,196,0.1,19310
Phoenix,lotus,10,2023-07-18,1.13,17.1,15.1,4.6,50.7,3.2,241,0.2,94112
Raze,lotus,10,2023-07-18,1.08,16.8,15.6,5.1,50.6,7.9,247,0.2,231928
Brimstone,lotus,10,2023-07-18,0.98,14.4,14.8,8,50.5,4.5,207,0.1,131629
Killjoy,lotus,10,2023-07-18,1.01,14.2,14.2,3.8,50.3,5.2,200,0.1,154693
Sage,lotus,10,2023-07-18,0.91,13.5,14.7,7,50.3,7.2,190,0.1,213186
Reyna,lotus,10,2023-07-18,1.19,18.1,15.3,4.5,50.3,11.9,253,0.2,351941
Astra,lotus,10,2023-07-18,1.04,15.1,14.5,5.9,50.2,1.6,209,0.1,46314
Chamber,lotus,10,2023-07-18,1.11,16.3,14.6,3.1,50.1,4.1,223,0.2,121599
Jett,lotus,10,2023-07-18,1.12,17.5,15.6,3.8,49.5,8.9,244,0.2,263938
Gekko,lotus,10,2023-07-18,0.94,14,15,4.8,49.5,4.5,193,0.1,132813
Breach,lotus,10,2023-07-18,0.95,14.4,15.2,6.6,49.4,3.7,202,0.1,109945
Skye,lotus,10,2023-07-18,0.94,14,14.9,7.9,49.3,6.2,197,0.1,182770
Deadlock,lotus,10,2023-07-18,1,14.9,14.9,3.9,49.2,5.7,209,0.1,168141
Omen,lotus,10,2023-07-18,0.99,14.9,15,6.6,49.2,9.2,207,0.1,272437
Fade,lotus,10,2023-07-18,0.94,14,15,6.3,49.1,2.3,197,0.1,68825
Viper,lotus,10,2023-07-18,1,14.7,14.7,5.6,49.0,2.3,207,0.1,66917
Cypher,lotus,10,2023-07-18,1,14.5,14.5,4.7,48.5,2.4,200,0.1,71051
Sova,lotus,10,2023-07-18,0.97,14.4,14.8,5.4,48.5,2.0,205,0.1,59527
Neon,lotus,10,2023-07-18,1.02,16.4,16.1,4.3,48.3,2.1,232,0.2,61377
Yoru,lotus,10,2023-07-18,1.01,15.6,15.5,4.3,47.1,1.5,218,0.2,44535
Harbor,lotus,10,2023-07-18,0.92,14,15.1,5.9,46.4,1.4,195,0.1,42512
KAY/O,lotus,10,2023-07-18,0.91,14,15.4,8.7,45.6,2.1,202,0.1,60569
Phoenix,haven,10,2023-07-18,1.13,17.1,15.2,4.5,50.6,3.6,242,0.2,108073
Killjoy,haven,10,2023-07-18,0.99,14.2,14.3,3.7,50.4,5.4,199,0.1,160244
Brimstone,haven,10,2023-07-18,0.97,14.3,14.8,8.2,50.3,5.3,205,0.1,159764
Reyna,haven,10,2023-07-18,1.17,18,15.4,4.5,50.3,12.4,252,0.2,370909
Sage,haven,10,2023-07-18,0.92,13.5,14.8,6.9,50.2,8.4,190,0.1,252344
Raze,haven,10,2023-07-18,1.06,16.5,15.6,4.7,49.8,5.5,240,0.2,165416
Sova,haven,10,2023-07-18,0.99,14.5,14.6,5.4,49.7,4.9,204,0.1,146148
Gekko,haven,10,2023-07-18,0.94,14,15,4.9,49.6,2.8,195,0.1,85303
Fade,haven,10,2023-07-18,0.95,14.2,15,6.4,49.6,2.1,200,0.1,62084
Jett,haven,10,2023-07-18,1.12,17.4,15.6,3.8,49.5,10.5,243,0.2,314130
Skye,haven,10,2023-07-18,0.94,14.1,15,7.5,49.3,5.3,198,0.1,159757
Breach,haven,10,2023-07-18,0.95,14.5,15.3,6.4,49.2,2.7,203,0.1,82029
Deadlock,haven,10,2023-07-18,0.99,14.8,15,3.9,49.2,5.4,214,0.1,161472
Astra,haven,10,2023-07-18,1.03,15,14.5,6,49.1,1.4,207,0.1,41591
Cypher,haven,10,2023-07-18,1.01,14.6,14.5,4.8,49.0,2.9,201,0.1,88241
Omen,haven,10,2023-07-18,0.99,14.9,15,6.8,49.0,10.6,208,0.1,316447
Chamber,haven,10,2023-07-18,1.09,15.9,14.7,3.1,48.6,3.4,218,0.2,101570
Neon,haven,10,2023-07-18,1.01,16.2,16.1,4.1,48.2,1.7,230,0.2,50569
Viper,haven,10,2023-07-18,0.98,14.4,14.7,5.6,47.9,1.5,204,0.1,43430
Yoru,haven,10,2023-07-18,1.02,15.7,15.4,4.3,47.4,1.6,220,0.2,47803
KAY/O,haven,10,2023-07-18,0.91,14.1,15.4,8.6,45.5,2.1,203,0.1,62315
Harbor,haven,10,2023-07-18,0.92,13.9,15.1,5.7,45.5,0.5,196,0.1,13948
Brimstone,fracture,10,2023-07-18,1,14.5,14.5,8.2,51.4,8.8,207,0.1,259787
Killjoy,fracture,10,2023-07-18,1.01,14.2,14.1,4,50.7,5.8,201,0.1,172194
Reyna,fracture,10,2023-07-18,1.2,18.2,15.2,4.5,50.6,12.1,255,0.2,356698
Phoenix,fracture,10,2023-07-18,1.13,16.9,15,4.6,50.5,3.1,239,0.2,92488
Sage,fracture,10,2023-07-18,0.91,13.3,14.6,6.8,49.9,7.4,188,0.1,217842
Jett,fracture,10,2023-07-18,1.13,17.4,15.5,3.9,49.6,9.0,245,0.2,264811
Raze,fracture,10,2023-07-18,1.06,16.4,15.4,4.8,49.6,6.4,239,0.2,188698
Breach,fracture,10,2023-07-18,0.95,14.4,15.1,6.4,49.4,6.4,202,0.1,190090
Neon,fracture,10,2023-07-18,1.04,16.5,15.9,4.3,49.2,2.7,234,0.2,80923
Chamber,fracture,10,2023-07-18,1.1,16.2,14.7,3.2,49.2,3.3,222,0.2,97322
Fade,fracture,10,2023-07-18,0.94,13.9,14.8,6.2,49.1,2.5,196,0.1,73060
Cypher,fracture,10,2023-07-18,1,14.5,14.4,4.9,49.1,3.2,201,0.1,94639
Skye,fracture,10,2023-07-18,0.93,13.8,14.8,7.3,49.0,4.9,196,0.1,146051
Gekko,fracture,10,2023-07-18,0.93,13.9,14.9,4.7,49.0,3.0,193,0.1,87562
Viper,fracture,10,2023-07-18,0.98,14.3,14.6,5.5,49.0,3.1,202,0.1,90421
Deadlock,fracture,10,2023-07-18,1,14.8,14.9,4,49.0,5.6,208,0.1,165075
Astra,fracture,10,2023-07-18,1.03,14.9,14.5,5.9,47.9,1.1,208,0.1,32159
Sova,fracture,10,2023-07-18,0.96,14.1,14.7,5.4,47.7,1.8,202,0.1,54103
Omen,fracture,10,2023-07-18,0.98,14.6,15,6.3,47.2,5.4,205,0.1,159760
Yoru,fracture,10,2023-07-18,1.01,15.6,15.3,4.3,46.8,1.6,219,0.2,46399
KAY/O,fracture,10,2023-07-18,0.91,14,15.3,8.4,46.5,2.1,202,0.1,62915
Harbor,fracture,10,2023-07-18,0.92,13.8,15,5.8,46.3,0.8,195,0.1,23065
Brimstone,pearl,10,2023-07-18,0.97,14.3,14.7,7.9,50.7,4.4,206,0.1,129532
Phoenix,pearl,10,2023-07-18,1.13,17.1,15.1,4.8,50.5,3.7,243,0.2,108362
Killjoy,pearl,10,2023-07-18,1,14.1,14.1,3.9,50.4,4.7,200,0.1,139541
Reyna,pearl,10,2023-07-18,1.19,18.2,15.3,4.6,50.4,12.3,255,0.2,364800
Gekko,pearl,10,2023-07-18,0.94,14,14.9,5,50.4,4.1,194,0.1,122523
Astra,pearl,10,2023-07-18,1.05,15,14.3,6.2,50.3,2.8,207,0.1,81813
Sage,pearl,10,2023-07-18,0.9,13.3,14.7,7,50.0,7.6,187,0.1,224920
Viper,pearl,10,2023-07-18,1,14.6,14.5,5.9,49.9,4.8,206,0.1,142785
Fade,pearl,10,2023-07-18,0.95,14.1,14.9,6.4,49.8,3.4,199,0.1,101011
Raze,pearl,10,2023-07-18,1.06,16.5,15.6,4.9,49.7,5.1,241,0.2,152167
Cypher,pearl,10,2023-07-18,1.01,14.4,14.3,4.9,49.4,3.2,200,0.1,94647
Jett,pearl,10,2023-07-18,1.12,17.4,15.5,3.9,49.3,10.1,243,0.2,298023
Skye,pearl,10,2023-07-18,0.94,14,14.9,7.8,49.3,5.8,197,0.1,172156
Deadlock,pearl,10,2023-07-18,0.99,14.8,14.9,4.1,49.1,5.5,211,0.1,163065
Chamber,pearl,10,2023-07-18,1.11,16.1,14.6,3.2,48.9,4.2,220,0.2,123965
Sova,pearl,10,2023-07-18,0.98,14.4,14.6,5.6,48.6,2.5,205,0.1,73630
Omen,pearl,10,2023-07-18,0.98,14.8,15.1,6.4,48.3,5.5,207,0.1,162727
Breach,pearl,10,2023-07-18,0.94,14.5,15.3,6.3,47.9,1.8,205,0.1,53596
Neon,pearl,10,2023-07-18,1.02,16.3,16,4.2,47.8,2.0,231,0.2,58861
Yoru,pearl,10,2023-07-18,1.03,15.8,15.4,4.4,47.1,1.7,222,0.2,51540
Harbor,pearl,10,2023-07-18,0.91,13.7,15,6,46.8,2.4,192,0.1,72016
KAY/O,pearl,10,2023-07-18,0.91,14,15.3,8.2,45.9,2.3,203,0.1,68561
Sage,split,10,2023-07-18,0.93,13.7,14.7,7.3,50.8,10.1,193,0.1,302569
Reyna,split,10,2023-07-18,1.17,18,15.4,4.5,50.2,11.7,252,0.2,350193
Raze,split,10,2023-07-18,1.07,16.8,15.7,5,50.1,8.2,244,0.2,243530
Phoenix,split,10,2023-07-18,1.12,17,15.2,4.7,50.0,3.2,241,0.2,96158
Brimstone,split,10,2023-07-18,0.97,14.5,14.9,8.2,50.0,4.8,209,0.1,143949
Killjoy,split,10,2023-07-18,1.01,14.4,14.3,3.9,49.9,4.9,204,0.1,146491
Astra,split,10,2023-07-18,1.05,15.3,14.5,6.1,49.5,2.0,212,0.1,59551
Skye,split,10,2023-07-18,0.95,14,14.9,7.8,49.4,6.5,198,0.1,192895
Gekko,split,10,2023-07-18,0.94,14.1,15,4.7,49.4,3.0,196,0.1,88332
Omen,split,10,2023-07-18,1.01,15.1,15,6.6,49.3,9.3,211,0.1,277475
Deadlock,split,10,2023-07-18,1.01,15,14.9,4,49.2,5.6,217,0.1,167480
Jett,split,10,2023-07-18,1.1,17.3,15.7,3.9,49.0,8.8,243,0.2,263240
